,Zip Code,City,County,Households,<10k,10k - 15k,15k - 25k,25k - 35k,35k - 50k,50k - 75k,75k - 100k,100k - 150k,150k - 200k,200k+,Median Income ($),Mean Income ($)
1005,94508,Angwin,Napa,1082,7.2,1.0,1.8,3.0,15.8,25.8,7.7,18.6,10.2,9.0,68176.0,99747.0
1006,94509,Antioch,Contra Costa,21443,5.5,5.7,10.7,10.1,13.0,20.8,12.7,13.1,4.9,3.5,55022.0,69570.0
1007,94510,Benicia,Solano,11007,4.2,2.8,4.9,5.3,10.1,16.4,12.1,19.9,13.7,10.7,87569.0,110756.0
1008,94511,Bethel Island,Contra Costa,1058,3.1,11.1,22.3,12.2,14.0,10.8,6.1,15.9,2.7,1.8,35814.0,59479.0
1009,94512,Birds Landing,Solano,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,
1010,94513,Brentwood,Contra Costa,18745,2.6,2.8,5.8,6.2,10.1,13.2,11.1,24.3,15.1,8.7,93951.0,108156.0
1011,94514,Byron,Contra Costa,434,3.9,0.0,4.4,21.0,12.4,18.2,6.9,17.5,7.4,8.3,54348.0,100431.0
1012,94515,Calistoga,Napa,2804,5.4,4.3,12.5,8.6,9.8,12.6,13.9,15.0,4.1,13.7,64505.0,97806.0
1013,94516,Canyon,Contra Costa,68,7.4,8.8,0.0,2.9,10.3,4.4,22.1,13.2,13.2,17.6,89000.0,110853.0
1014,94517,Clayton,Contra Costa,4737,2.4,2.5,4.8,4.8,4.3,10.2,9.1,22.2,13.0,26.7,128398.0,146844.0
1015,94518,Concord,Contra Costa,10249,1.7,3.9,4.0,7.8,9.5,21.5,14.6,21.7,9.1,6.3,78301.0,93113.0
1016,94519,Concord,Contra Costa,6804,2.0,4.7,5.0,7.4,9.3,22.2,13.7,23.2,7.4,5.1,74351.0,89426.0
1017,94520,Concord,Contra Costa,13242,4.6,5.5,14.0,9.9,14.6,19.7,13.0,12.6,4.3,1.8,51096.0,64405.0
1018,94521,Concord,Contra Costa,16069,3.7,3.3,6.8,5.4,10.0,13.6,13.3,23.2,9.9,11.0,88339.0,107620.0
1019,94523,Pleasant Hill,Contra Costa,13943,3.5,2.0,6.1,4.4,6.9,18.2,12.5,22.0,13.1,11.4,94042.0,114979.0
1020,94525,Crockett,Contra Costa,1436,4.3,3.6,7.1,5.1,10.2,18.9,15.5,20.0,8.4,7.0,78750.0,89573.0
1021,94526,Danville,Contra Costa,11986,2.0,1.1,2.8,2.6,4.2,11.0,9.6,21.2,13.6,31.8,138287.0,188599.0
1022,94528,Diablo,Contra Costa,318,0.0,0.0,0.0,0.0,23.3,11.9,0.0,15.4,0.0,49.4,,235186.0
1023,94530,El Cerrito,Contra Costa,10127,4.4,2.8,4.6,4.9,11.2,15.8,11.6,19.2,12.8,12.8,91052.0,114129.0
1024,94531,Antioch,Contra Costa,12533,3.7,1.9,5.9,5.1,7.9,15.9,15.6,23.5,10.4,10.2,90126.0,101659.0
1025,94533,Fairfield,Solano,22886,6.0,4.5,9.3,11.1,12.0,17.5,14.4,16.0,5.6,3.6,57316.0,73466.0
1026,94534,Fairfield,Solano,12767,2.4,2.0,3.4,2.9,9.1,17.1,13.6,23.4,12.1,13.9,98485.0,120895.0
1027,94535,Travis Afb,Solano,1089,4.6,2.3,3.9,8.7,20.0,29.0,14.1,15.2,2.1,0.0,54692.0,62357.0
1028,94536,Fremont,Alameda,24293,3.1,2.5,5.7,5.1,7.7,11.5,12.8,22.2,14.3,15.0,102450.0,119972.0
1029,94538,Fremont,Alameda,21489,2.4,2.3,4.1,5.5,6.8,15.2,17.6,22.7,11.9,11.4,94193.0,110129.0
1030,94539,Fremont,Alameda,16121,2.1,1.1,2.0,3.1,4.9,6.8,7.3,21.5,17.0,34.3,152402.0,175362.0
1031,94541,Hayward,Alameda,21204,5.2,4.7,10.0,6.2,12.4,20.0,14.0,16.7,6.3,4.7,63801.0,78178.0
1032,94542,Hayward,Alameda,4293,5.7,3.4,4.9,4.1,6.8,13.4,11.8,20.2,11.9,17.8,99647.0,123693.0
1033,94544,Hayward,Alameda,22570,4.9,4.0,7.5,9.4,13.1,19.6,13.3,17.4,6.3,4.6,62660.0,78514.0
1034,94545,Hayward,Alameda,9213,3.2,3.5,7.3,6.8,9.0,16.4,15.0,18.8,10.1,9.8,81125.0,99122.0
1035,94546,Castro Valley,Alameda,16329,3.6,2.7,8.1,5.4,11.2,17.0,15.1,16.5,11.3,9.2,78556.0,96473.0
1036,94547,Hercules,Contra Costa,8158,2.2,1.9,4.2,4.2,8.9,13.9,13.3,25.6,14.6,11.3,102993.0,114143.0
1037,94548,Knightsen,Contra Costa,144,0.0,0.0,11.8,3.5,25.0,11.8,4.2,29.2,0.0,14.6,72059.0,94855.0
1038,94549,Lafayette,Contra Costa,10880,3.2,1.0,3.8,3.0,8.3,7.8,10.4,13.1,11.3,38.2,147368.0,204920.0
1039,94550,Livermore,Alameda,17991,1.9,2.4,4.9,4.5,7.9,11.4,11.5,19.5,15.8,20.1,109793.0,134030.0
1040,94551,Livermore,Alameda,14574,3.4,1.1,5.4,4.0,8.8,12.0,14.2,21.2,14.1,15.9,101326.0,121850.0
1041,94552,Castro Valley,Alameda,5007,1.6,0.8,3.5,2.7,5.1,8.9,12.3,21.1,19.0,25.2,131108.0,160104.0
1042,94553,Martinez,Contra Costa,19051,2.9,3.5,6.8,5.2,10.1,15.4,14.1,21.1,11.5,9.3,84638.0,102759.0
1043,94555,Fremont,Alameda,11106,1.5,1.2,3.4,4.7,5.4,9.6,10.1,24.5,17.5,22.1,124947.0,144661.0
1044,94556,Moraga,Contra Costa,5698,3.3,1.5,2.2,2.8,5.8,9.5,10.4,17.4,14.2,32.9,136771.0,187867.0
1045,94558,Napa,Napa,24081,2.3,4.2,6.2,6.8,11.6,17.2,13.0,18.8,9.1,10.7,77299.0,104359.0
1046,94559,Napa,Napa,10570,4.5,4.3,8.0,6.9,12.4,19.9,13.7,16.4,7.4,6.5,65891.0,90334.0
1047,94560,Newark,Alameda,13522,2.4,2.9,4.3,5.2,8.6,14.6,16.3,24.9,11.3,9.5,91965.0,108024.0
1048,94561,Oakley,Contra Costa,11897,3.6,3.2,6.9,5.2,8.0,20.2,14.7,22.7,9.8,5.8,81910.0,93337.0
1049,94563,Orinda,Contra Costa,6847,1.4,1.5,2.4,2.5,5.3,7.1,7.3,15.4,11.3,45.7,174526.0,256132.0
1050,94564,Pinole,Contra Costa,6810,1.6,3.4,6.3,7.4,10.1,22.2,13.1,18.0,11.6,6.3,73861.0,92148.0
1051,94565,Pittsburg,Contra Costa,27453,7.0,4.9,9.7,8.0,11.3,20.8,13.7,15.0,5.8,3.8,60020.0,73847.0
1052,94566,Pleasanton,Alameda,15829,2.4,2.3,3.8,4.0,5.9,9.4,9.9,19.2,14.6,28.6,129064.0,158853.0
1053,94567,Pope Valley,Napa,231,6.1,2.6,12.6,15.2,10.8,14.7,14.3,9.1,5.6,9.1,56406.0,89206.0
1054,94568,Dublin,Alameda,17249,1.7,2.1,3.6,3.7,5.6,9.7,10.8,25.3,15.5,21.9,126054.0,145367.0
1055,94569,Port Costa,Contra Costa,142,0.0,0.0,0.0,0.0,0.0,0.0,39.4,47.2,13.4,0.0,136875.0,123949.0
1056,94571,Rio Vista,Solano,4203,3.6,5.9,8.8,16.4,11.1,14.9,14.1,17.7,5.4,2.0,54852.0,70307.0
1057,94572,Rodeo,Contra Costa,3184,5.4,5.7,7.6,7.5,12.0,14.9,15.1,20.2,6.0,5.6,70227.0,85986.0
1058,94573,Rutherford,Napa,23,0.0,0.0,0.0,0.0,82.6,0.0,17.4,0.0,0.0,0.0,,
1059,94574,Saint Helena,Napa,3670,4.7,5.0,6.9,9.2,9.3,12.0,10.5,16.4,9.5,16.5,84375.0,144363.0
1060,94575,Moraga,Contra Costa,0,,,,,,,,,,,,
1061,94576,Deer Park,Napa,36,0.0,0.0,0.0,11.1,52.8,0.0,0.0,22.2,0.0,13.9,,102936.0
1062,94577,San Leandro,Alameda,17284,3.8,4.1,8.6,8.2,13.2,17.9,15.0,14.7,8.4,6.2,65009.0,84687.0
1063,94578,San Leandro,Alameda,14330,5.6,5.6,10.3,11.7,15.9,18.1,11.3,13.2,4.7,3.6,50838.0,68030.0
1064,94579,San Leandro,Alameda,7183,3.7,5.7,5.9,9.0,12.0,14.1,13.1,20.3,9.5,6.7,73771.0,87664.0
1065,94580,San Lorenzo,Alameda,8734,2.8,2.2,5.9,3.9,12.2,20.0,15.9,24.1,7.0,6.1,80188.0,92491.0
1066,94582,San Ramon,Contra Costa,13097,2.6,0.7,1.9,2.9,4.1,8.6,9.7,22.8,13.9,32.7,140210.0,166820.0
1067,94583,San Ramon,Contra Costa,12308,2.0,1.0,2.8,3.7,7.1,9.5,10.1,23.0,17.9,22.8,129182.0,149799.0
1068,94585,Suisun City,Solano,9059,5.0,4.2,5.7,9.5,10.7,18.7,15.4,19.4,6.8,4.6,70491.0,82276.0
1069,94586,Sunol,Alameda,371,4.0,1.3,3.8,2.7,6.7,22.9,9.7,11.9,13.7,23.2,91932.0,154885.0
1070,94587,Union City,Alameda,20698,3.0,2.7,5.3,4.9,9.7,16.2,12.8,20.4,12.7,12.3,91629.0,109345.0
1071,94588,Pleasanton,Alameda,11849,2.6,1.2,3.6,4.1,4.2,9.2,11.0,22.3,17.5,24.1,130888.0,152831.0
1072,94589,Vallejo,Solano,9510,5.8,5.2,8.7,10.5,13.1,19.4,16.1,16.0,3.3,2.0,57316.0,67953.0
1073,94590,Vallejo,Solano,14386,9.7,9.5,14.5,10.0,13.5,15.8,12.0,9.9,3.6,1.4,41530.0,55645.0
1074,94591,Vallejo,Solano,18493,4.1,3.7,6.4,6.6,12.1,17.5,15.6,17.8,9.5,6.6,73897.0,88945.0
1075,94592,Vallejo,Solano,294,7.1,0.0,4.1,0.0,3.1,12.6,18.4,24.1,18.7,11.9,110648.0,119572.0
1076,94595,Walnut Creek,Contra Costa,9489,3.6,3.8,9.1,11.7,11.9,17.7,10.6,13.7,6.5,11.4,62374.0,93754.0
1077,94596,Walnut Creek,Contra Costa,9705,4.3,3.5,5.6,9.0,7.4,15.6,11.8,19.9,8.4,14.7,82869.0,115287.0
1078,94597,Walnut Creek,Contra Costa,10134,4.3,3.9,6.6,5.8,7.6,13.4,11.8,19.6,11.7,15.3,93927.0,116677.0
1079,94598,Walnut Creek,Contra Costa,10137,2.5,1.6,3.3,3.6,8.1,11.2,11.9,15.6,15.5,26.6,125089.0,156500.0
1080,94599,Yountville,Napa,1428,9.1,4.1,6.7,6.4,11.2,15.8,10.9,11.2,9.1,15.5,72245.0,121928.0
1081,94601,Oakland,Alameda,14930,9.0,8.4,12.9,10.3,17.8,17.3,9.6,10.4,2.6,1.8,41918.0,55537.0
1082,94602,Oakland,Alameda,11804,3.2,5.8,7.7,7.8,10.5,16.9,10.2,14.4,9.9,13.7,72850.0,109352.0
1083,94603,Oakland,Alameda,9620,7.6,6.3,12.0,12.8,16.0,18.7,11.2,10.4,3.1,1.9,44294.0,57481.0
1084,94605,Oakland,Alameda,15607,6.1,7.2,8.5,9.1,10.4,17.7,12.6,16.0,6.7,5.8,62061.0,82457.0
1085,94606,Oakland,Alameda,14935,9.0,10.0,13.3,10.8,12.4,17.8,9.6,10.5,4.1,2.5,43314.0,58681.0
1086,94607,Oakland,Alameda,11356,12.3,11.4,15.7,10.3,8.7,11.5,7.9,12.7,5.0,4.5,35360.0,63511.0
1087,94608,Emeryville,Alameda,13862,8.0,5.9,9.9,7.4,9.6,17.3,11.2,15.5,6.8,8.3,61069.0,83680.0
1088,94609,Oakland,Alameda,9834,5.8,6.9,9.9,8.2,9.6,15.0,12.5,17.6,8.3,6.4,67827.0,85725.0
1089,94610,Oakland,Alameda,15594,5.2,1.8,4.4,8.0,9.0,16.7,13.8,17.1,9.8,14.2,83052.0,115366.0
1090,94611,Oakland,Alameda,17020,4.2,3.0,5.3,3.3,7.0,12.5,9.0,17.3,10.6,27.7,115065.0,166559.0
1091,94612,Oakland,Alameda,8333,11.1,16.4,13.2,8.3,11.7,12.1,7.8,9.1,3.2,7.2,35977.0,63478.0
1092,94613,Oakland,Alameda,0,,,,,,,,,,,,
1093,94618,Oakland,Alameda,6991,2.0,2.3,3.1,4.1,4.9,10.4,10.8,16.6,13.6,32.1,139570.0,180943.0
1094,94619,Oakland,Alameda,8979,3.4,3.7,6.8,7.4,11.0,15.6,12.4,17.5,9.6,12.5,79225.0,106610.0
1095,94621,Oakland,Alameda,9422,11.7,11.9,18.5,12.0,13.0,18.0,8.1,5.0,1.2,0.7,31027.0,42491.0
1096,94702,Berkeley,Alameda,7726,7.8,8.1,7.4,5.6,9.0,15.2,9.7,19.0,9.2,8.9,67280.0,88528.0
1097,94703,Berkeley,Alameda,8863,9.7,6.3,7.1,5.6,10.2,14.6,9.6,16.8,10.5,9.5,68842.0,93003.0
1098,94704,Berkeley,Alameda,8139,26.8,9.7,11.2,9.7,8.8,10.4,5.1,8.6,5.5,4.2,26173.0,53217.0
1099,94705,Berkeley,Alameda,5789,5.5,4.2,5.4,4.6,6.4,13.5,8.9,15.7,9.8,25.9,105461.0,171685.0
1100,94706,Albany,Alameda,7958,6.2,2.9,5.3,6.0,11.3,11.8,13.8,17.0,10.6,15.2,86043.0,113668.0
1101,94707,Berkeley,Alameda,4982,3.9,1.6,3.5,2.4,5.2,11.0,8.6,18.8,12.0,33.1,140711.0,182879.0
1102,94708,Berkeley,Alameda,4853,1.6,1.2,2.7,3.4,3.8,9.9,9.7,18.2,16.3,33.2,147837.0,203899.0
1103,94709,Berkeley,Alameda,5201,9.0,3.9,8.2,7.9,9.9,18.5,11.2,14.8,4.7,12.0,63701.0,94530.0
1104,94710,Berkeley,Alameda,2972,6.5,8.3,7.9,7.5,13.2,9.5,16.3,16.0,6.6,8.1,63080.0,88871.0
1105,94720,Berkeley,Alameda,29,55.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,,
1106,94801,Richmond,Contra Costa,9234,7.3,6.8,15.7,13.2,13.4,18.7,10.2,9.1,2.1,3.5,43393.0,58668.0
1107,94803,El Sobrante,Contra Costa,9286,3.5,4.1,3.6,8.2,8.6,18.3,16.7,18.4,8.2,10.4,78759.0,101801.0
1108,94804,Richmond,Contra Costa,14536,7.9,6.2,11.1,9.0,15.0,18.2,12.2,12.3,4.6,3.5,51276.0,67050.0
1109,94805,Richmond,Contra Costa,5349,4.0,2.3,7.0,8.3,11.3,19.4,18.9,17.2,6.1,5.4,72009.0,87755.0
1110,94806,San Pablo,Contra Costa,19455,5.7,5.6,9.6,10.3,15.6,19.3,13.0,13.0,5.9,2.1,52698.0,67089.0
1111,94850,Richmond,Contra Costa,0,,,,,,,,,,,,
1112,94901,San Rafael,Marin,15587,4.2,4.7,8.1,8.1,10.3,10.9,11.5,15.8,9.5,17.0,82231.0,125323.0
1113,94903,San Rafael,Marin,12226,2.8,3.3,6.2,6.2,9.6,13.9,10.6,17.6,10.5,19.3,92552.0,133355.0
1114,94904,Greenbrae,Marin,5421,4.5,2.1,5.0,3.9,8.4,9.8,11.5,14.2,8.9,31.6,111845.0,211842.0
1115,94920,Belvedere Tiburon,Marin,5402,3.1,1.5,3.7,1.3,5.3,8.2,9.6,14.4,12.2,40.7,155710.0,268022.0
1116,94922,Bodega,Sonoma,241,26.6,0.0,5.8,13.3,14.5,11.6,3.7,8.3,16.2,0.0,42644.0,60201.0
1117,94923,Bodega Bay,Sonoma,439,2.3,0.0,6.8,10.3,2.1,17.1,10.5,19.4,2.1,29.6,106250.0,178573.0
1118,94924,Bolinas,Marin,557,1.6,7.2,10.4,2.9,20.5,11.8,6.5,18.0,8.1,13.1,66650.0,108446.0
1119,94925,Corte Madera,Marin,3802,0.6,2.2,5.5,4.8,6.3,10.7,12.4,17.3,7.8,32.6,125915.0,170612.0
1120,94928,Rohnert Park,Sonoma,15936,5.8,5.2,7.6,9.0,11.8,22.1,14.8,15.9,5.4,2.4,60344.0,71649.0
1121,94929,Dillon Beach,Marin,72,0.0,0.0,15.3,11.1,22.2,0.0,9.7,20.8,0.0,20.8,77857.0,92275.0
1122,94930,Fairfax,Marin,3739,5.1,2.8,7.5,5.2,4.1,12.1,13.5,17.9,11.6,20.1,99338.0,131346.0
1123,94931,Cotati,Sonoma,3273,3.9,3.0,10.7,8.7,10.6,18.3,16.4,15.2,6.8,6.4,64353.0,84493.0
1124,94933,Forest Knolls,Marin,285,0.0,0.0,8.4,0.0,14.7,20.0,30.5,13.0,5.3,8.1,76393.0,91173.0
1125,94937,Inverness,Marin,433,3.0,5.1,9.5,16.4,3.5,29.8,9.2,6.7,6.2,10.6,54353.0,84444.0
1126,94938,Lagunitas,Marin,319,0.0,0.0,2.8,13.2,14.1,11.0,2.8,35.4,14.1,6.6,103854.0,113498.0
1127,94939,Larkspur,Marin,3301,3.3,4.1,8.1,3.8,7.3,12.5,11.1,18.3,8.1,23.5,99844.0,158482.0
1128,94940,Marshall,Marin,128,0.0,1.6,14.8,32.0,11.7,5.5,0.0,21.1,6.3,7.0,,75669.0
1129,94941,Mill Valley,Marin,13117,3.3,3.0,3.7,3.1,6.2,10.4,8.9,16.7,11.8,32.7,131703.0,204176.0
1130,94945,Novato,Marin,7198,3.6,4.3,4.5,5.9,9.1,15.9,10.3,19.6,13.0,13.8,90685.0,117154.0
1131,94946,Nicasio,Marin,296,4.4,3.7,2.7,2.4,6.1,20.6,7.8,17.6,11.5,23.3,108750.0,187254.0
1132,94947,Novato,Marin,10067,2.6,2.3,6.1,7.0,10.9,14.8,11.5,16.5,12.7,15.5,88119.0,121403.0
1133,94949,Novato,Marin,7175,2.7,5.3,8.1,7.7,10.1,14.5,9.4,16.7,11.4,14.3,78568.0,128387.0
1134,94950,Olema,Marin,52,0.0,0.0,26.9,0.0,0.0,34.6,9.6,28.8,0.0,0.0,68846.0,76392.0
1135,94951,Penngrove,Sonoma,1684,0.7,3.2,5.9,6.1,10.3,18.2,9.7,20.2,15.9,9.8,91333.0,122541.0
1136,94952,Petaluma,Sonoma,13492,3.2,4.5,7.5,6.8,10.3,17.5,14.5,16.0,9.6,10.3,75628.0,103583.0
1137,94954,Petaluma,Sonoma,13449,4.2,1.3,7.3,5.2,10.0,16.4,15.5,20.3,10.9,8.8,83713.0,99291.0
1138,94956,Point Reyes Station,Marin,728,4.7,11.8,17.0,15.8,7.3,14.6,4.1,6.0,4.7,14.0,38021.0,88419.0
1139,94957,Ross,Marin,416,3.6,0.0,0.0,2.9,5.5,2.4,5.8,16.3,3.8,59.6,,388615.0
1140,94960,San Anselmo,Marin,6416,2.9,1.3,5.4,5.7,5.6,9.3,13.8,18.8,11.4,25.7,112045.0,165510.0
1141,94963,San Geronimo,Marin,257,3.5,0.0,0.0,3.5,5.1,14.0,24.9,31.5,3.9,13.6,91806.0,136025.0
1142,94964,San Quentin,Marin,54,0.0,0.0,0.0,0.0,0.0,25.9,0.0,53.7,0.0,20.4,107167.0,139778.0
1143,94965,Sausalito,Marin,5810,5.2,2.7,5.8,6.4,9.6,11.6,7.3,19.2,10.0,22.3,102415.0,150369.0
1144,94970,Stinson Beach,Marin,324,0.0,0.0,6.8,0.0,6.2,15.4,16.4,27.2,12.0,16.0,109412.0,140408.0
1145,94971,Tomales,Marin,168,4.2,0.0,11.3,10.7,15.5,0.0,11.3,29.2,10.7,7.1,81842.0,137295.0
1146,94972,Valley Ford,Sonoma,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,
1147,94973,Woodacre,Marin,745,2.8,6.2,5.5,3.1,14.0,15.4,7.0,9.4,14.0,22.7,90824.0,135141.0
1148,95002,Alviso,Santa Clara,552,3.6,3.3,12.1,2.7,15.4,13.9,26.1,10.0,10.0,2.9,74516.0,78947.0
1149,95003,Aptos,Santa Cruz,10164,3.2,2.5,6.5,5.6,9.5,14.5,14.9,17.4,13.0,12.9,90694.0,112952.0
1150,95004,Aromas,Monterey,1164,1.5,0.0,4.6,3.8,12.6,21.6,10.5,17.9,18.1,9.4,93056.0,123712.0
1151,95005,Ben Lomond,Santa Cruz,2568,6.7,3.1,7.0,3.9,10.4,20.9,9.0,20.1,11.1,7.9,70833.0,92987.0
1152,95006,Boulder Creek,Santa Cruz,3876,5.8,3.9,5.6,9.1,13.5,12.6,16.2,18.7,7.1,7.6,73963.0,94570.0
1153,95007,Brookdale,Santa Cruz,285,16.8,14.4,16.5,0.0,6.7,0.0,6.0,3.2,16.8,19.6,,89472.0
1154,95008,Campbell,Santa Clara,18050,2.8,3.7,4.1,6.4,6.7,13.7,11.6,21.1,12.8,17.3,102556.0,127222.0
1155,95010,Capitola,Santa Cruz,4166,4.8,2.7,6.9,7.7,13.1,16.2,23.0,12.5,3.1,10.0,74146.0,93365.0
1156,95012,Castroville,Monterey,2445,2.5,3.1,12.4,13.5,13.5,24.3,15.5,10.8,3.5,1.1,52132.0,62092.0
1157,95013,Coyote,Santa Clara,25,0.0,0.0,0.0,0.0,40.0,48.0,0.0,0.0,12.0,0.0,50521.0,62512.0
1158,95014,Cupertino,Santa Clara,21360,4.6,0.6,3.1,2.5,4.8,10.0,7.6,18.5,17.1,31.3,141917.0,170858.0
1159,95017,Davenport,Santa Cruz,285,2.5,6.0,9.5,11.6,3.9,19.6,13.3,19.6,3.9,10.2,67321.0,92716.0
1160,95018,Felton,Santa Cruz,2771,3.5,2.9,4.5,5.0,10.9,18.4,12.6,21.1,11.4,9.6,81811.0,109549.0
1161,95019,Freedom,Santa Cruz,1905,5.5,15.3,17.3,12.2,12.5,12.1,8.1,10.9,3.5,2.5,34323.0,59170.0
1162,95020,Gilroy,Santa Clara,18045,4.1,3.0,7.2,8.5,8.5,13.4,13.5,18.8,12.1,10.8,86261.0,105319.0
1163,95023,Hollister,San Benito,15010,2.6,3.3,7.6,7.0,11.5,16.9,15.9,19.0,9.7,6.5,76965.0,91165.0
1164,95030,Los Gatos,Santa Clara,5337,1.8,1.1,2.7,3.0,3.1,10.8,7.8,11.5,13.5,44.6,171688.0,251423.0
1165,95032,Los Gatos,Santa Clara,9872,3.3,1.9,3.3,4.6,6.2,11.8,10.7,15.6,11.6,31.0,124298.0,174301.0
1166,95033,Los Gatos,Santa Cruz,3740,3.4,2.2,1.8,4.0,7.5,7.1,8.0,20.4,13.9,31.7,139688.0,172688.0
1167,95035,Milpitas,Santa Clara,21519,3.7,2.5,5.3,4.5,6.7,13.1,11.1,22.4,14.2,16.6,103545.0,121509.0
1168,95037,Morgan Hill,Santa Clara,16180,3.3,2.7,6.7,6.2,7.5,12.4,10.9,20.2,11.0,19.0,100305.0,134565.0
1169,95039,Moss Landing,Monterey,400,4.0,0.0,19.8,14.0,31.3,10.5,9.0,3.8,4.8,3.0,41944.0,54162.0
1170,95041,Mount Hermon,Santa Cruz,113,0.0,9.7,0.0,11.5,8.0,27.4,17.7,25.7,0.0,0.0,,71288.0
1171,95043,Paicines,San Benito,268,3.4,3.0,9.3,11.6,11.6,22.4,12.7,13.8,3.0,9.3,64167.0,82591.0
1172,95045,San Juan Bautista,San Benito,1560,4.8,8.7,12.6,9.6,11.1,17.2,8.1,12.9,5.5,9.5,53889.0,77890.0
1173,95046,San Martin,Santa Clara,1795,1.4,1.9,3.3,4.6,8.9,12.7,10.3,22.5,12.3,22.2,109353.0,139890.0
1174,95050,Santa Clara,Santa Clara,14603,4.6,4.4,7.7,7.9,9.3,13.5,12.5,17.9,11.2,11.1,80324.0,100540.0
1175,95051,Santa Clara,Santa Clara,20371,2.7,1.6,4.8,5.8,8.2,12.5,11.3,22.2,13.5,17.4,106527.0,124830.0
1176,95053,Santa Clara,Santa Clara,24,0.0,0.0,0.0,0.0,0.0,45.8,0.0,41.7,0.0,12.5,,139542.0
1177,95054,Santa Clara,Santa Clara,8525,2.6,2.2,2.1,4.4,4.7,8.7,7.8,24.6,19.0,24.0,132538.0,148272.0
1178,95060,Santa Cruz,Santa Cruz,18739,9.7,4.9,9.3,8.5,9.5,15.2,10.6,13.1,8.1,11.0,62145.0,92994.0
1179,95062,Santa Cruz,Santa Cruz,15048,6.1,4.8,10.1,8.3,10.8,16.9,11.4,17.0,7.5,7.1,63492.0,83653.0
1180,95064,Santa Cruz,Santa Cruz,435,24.8,6.7,10.6,6.2,5.7,15.4,3.9,9.9,6.0,10.8,40972.0,74286.0
1181,95065,Santa Cruz,Santa Cruz,3217,3.8,3.8,4.8,4.8,7.4,16.1,12.8,19.0,9.8,17.8,92336.0,120288.0
1182,95066,Scotts Valley,Santa Cruz,5690,3.8,1.2,5.4,5.2,5.2,12.7,10.4,22.1,14.0,19.9,108581.0,143390.0
1183,95070,Saratoga,Santa Clara,10897,2.0,2.2,2.9,2.6,5.7,6.5,8.3,12.4,14.8,42.5,169986.0,226023.0
1184,95073,Soquel,Santa Cruz,4119,8.3,1.8,7.6,7.3,10.8,10.3,13.3,16.1,11.1,13.4,81392.0,108434.0
1185,95075,Tres Pinos,San Benito,136,2.2,1.5,6.6,13.2,14.7,27.2,5.1,9.6,6.6,13.2,64444.0,99555.0
1186,95076,Watsonville,Santa Cruz,23102,4.0,4.0,10.1,9.1,15.1,20.5,12.3,14.0,6.3,4.7,58271.0,77041.0
1187,95110,San Jose,Santa Clara,6389,4.9,5.1,5.7,9.4,12.5,14.7,13.5,17.3,9.5,7.2,69623.0,95984.0
1188,95111,San Jose,Santa Clara,15938,5.3,6.0,9.6,7.9,13.0,17.8,12.6,16.2,6.0,5.7,61630.0,77850.0
1189,95112,San Jose,Santa Clara,20146,8.2,7.4,9.9,9.8,10.7,14.1,11.0,14.2,6.6,8.1,56495.0,80352.0
1190,95113,San Jose,Santa Clara,772,7.5,12.6,9.5,1.4,1.9,8.2,9.7,18.3,11.5,19.4,96711.0,114281.0
1191,95116,San Jose,Santa Clara,14340,5.2,8.5,13.1,9.9,11.8,17.4,12.4,12.8,5.7,3.1,51399.0,67763.0
1192,95117,San Jose,Santa Clara,10735,4.4,4.9,5.6,6.3,12.3,18.3,14.2,13.3,7.5,13.2,71841.0,103440.0
1193,95118,San Jose,Santa Clara,11330,3.6,4.0,5.5,4.4,8.4,12.7,13.1,18.1,13.9,16.3,97513.0,121625.0
1194,95119,San Jose,Santa Clara,3188,1.8,2.4,3.9,5.5,7.3,12.0,11.3,27.1,14.9,13.9,115588.0,120123.0
1195,95120,San Jose,Santa Clara,12591,1.7,1.7,1.8,2.7,5.7,7.5,6.9,17.5,15.2,39.3,161817.0,195126.0
1196,95121,San Jose,Santa Clara,9765,3.0,1.6,5.7,7.1,7.4,17.1,13.6,21.8,9.2,13.5,88877.0,111845.0
1197,95122,San Jose,Santa Clara,12986,4.9,5.6,9.1,7.3,13.0,20.5,14.6,15.5,5.1,4.5,62595.0,76790.0
1198,95123,San Jose,Santa Clara,22032,2.4,1.8,4.7,4.8,8.5,14.8,14.3,22.7,13.3,12.6,97178.0,114278.0
1199,95124,San Jose,Santa Clara,16965,2.5,1.1,4.6,3.9,8.8,9.7,11.0,20.0,15.1,23.3,117627.0,144401.0
1200,95125,San Jose,Santa Clara,20923,2.8,3.0,5.7,5.5,7.4,11.4,10.6,17.0,13.6,22.9,106995.0,149385.0
1201,95126,San Jose,Santa Clara,14807,3.6,6.9,7.0,6.9,8.6,15.6,10.2,17.4,10.2,13.6,77734.0,109086.0
1202,95127,San Jose,Santa Clara,16734,3.5,2.9,6.3,7.1,11.1,17.8,12.9,17.5,11.2,9.7,78362.0,98760.0
1203,95128,San Jose,Santa Clara,13815,4.2,3.8,6.9,7.0,11.7,15.2,12.8,15.7,8.3,14.5,76894.0,106070.0
1204,95129,San Jose,Santa Clara,14119,4.6,2.3,4.0,3.5,7.4,11.1,8.6,21.7,13.1,23.7,119032.0,141911.0
